9/11/2015	0
9/12/2015	0
9/13/2015	0
9/14/2015	0
9/15/2015	0
9/16/2015	0
9/17/2015	0
9/18/2015	5.1
9/19/2015	0
9/20/2015	0
9/21/2015	0
9/22/2015	0
9/23/2015	0
9/24/2015	0
9/25/2015	0
9/26/2015	0
9/27/2015	0
9/28/2015	0
9/29/2015	0
9/30/2015	35
10/1/2015	8.4
10/2/2015	0
10/3/2015	0
10/4/2015	0
10/5/2015	0
10/6/2015	0
10/7/2015	0
10/8/2015	0
10/9/2015	0
10/10/2015	10.4
10/11/2015	5
10/12/2015	4.2
10/13/2015	33
10/14/2015	27.5
10/15/2015	19
10/16/2015	0
10/17/2015	0
10/18/2015	0
10/19/2015	0
10/20/2015	0
10/21/2015	0
10/22/2015	0
10/23/2015	0
10/24/2015	3
10/25/2015	0
10/26/2015	0
10/27/2015	2
10/28/2015	0
10/29/2015	0
10/30/2015	NA
10/31/2015	NA
11/1/2015	NA
11/2/2015	97
11/3/2015	0
11/4/2015	13
11/5/2015	10
11/6/2015	32.5
11/7/2015	27.2
11/8/2015	2
11/9/2015	7.2
11/10/2015	0
11/11/2015	0
11/12/2015	0
11/13/2015	0
11/14/2015	0
11/15/2015	0
11/16/2015	0
11/17/2015	10.7
11/18/2015	16.5
11/19/2015	3.2
11/20/2015	4.3
11/21/2015	10
11/22/2015	12.2
11/23/2015	1.5
11/24/2015	0
11/25/2015	0
11/26/2015	0
11/27/2015	0
11/28/2015	4.3
11/29/2015	0
11/30/2015	0
12/1/2015	0
12/2/2015	0
12/3/2015	0
12/4/2015	0
12/5/2015	0
12/6/2015	0
12/7/2015	0
12/8/2015	0
12/9/2015	0
12/10/2015	0
12/11/2015	0
12/12/2015	0
12/13/2015	0
12/14/2015	0
12/15/2015	0
12/16/2015	0
12/17/2015	0
12/18/2015	0
12/19/2015	0
12/20/2015	0
12/21/2015	0
12/22/2015	0
12/23/2015	0
12/24/2015	0
12/25/2015	0
12/26/2015	0
12/27/2015	0
12/28/2015	0
12/29/2015	0
12/30/2015	0
12/31/2015	0
1/1/2016	0
1/2/2016	0
1/3/2016	0
1/4/2016	3.5
1/5/2016	2.1
1/6/2016	17.5
1/7/2016	6
1/8/2016	0
1/9/2016	21.5
1/10/2016	8.2
1/11/2016	3.5
1/12/2016	2.1
1/13/2016	0
1/14/2016	0
1/15/2016	0
1/16/2016	0
1/17/2016	0
1/18/2016	0
1/19/2016	0
1/20/2016	0
1/21/2016	0
1/22/2016	0
1/23/2016	0
1/24/2016	0
1/25/2016	6.7
1/26/2016	0
1/27/2016	0
1/28/2016	0
1/29/2016	0
1/30/2016	0
1/31/2016	0
2/1/2016	0
2/2/2016	0
2/3/2016	0
2/4/2016	2
2/5/2016	0
2/6/2016	0
2/7/2016	0
2/8/2016	0
2/9/2016	0
2/10/2016	0
2/11/2016	0
2/12/2016	0
2/13/2016	0
2/14/2016	0
2/15/2016	0
2/16/2016	0
2/17/2016	0
2/18/2016	0
2/19/2016	0
2/20/2016	0
2/21/2016	2
2/22/2016	1.2
2/23/2016	0
2/24/2016	0
2/25/2016	1.2
2/26/2016	4.3
2/27/2016	0
2/28/2016	3.1
2/29/2016	0
3/1/2016	0
3/2/2016	10
3/3/2016	3.1
3/4/2016	16
3/5/2016	0
3/6/2016	8.5
3/7/2016	13
3/8/2016	0
3/9/2016	2
3/10/2016	39.5
3/11/2016	0
3/12/2016	17
3/13/2016	7.4
3/14/2016	12
3/15/2016	0
3/16/2016	0
3/17/2016	11
3/18/2016	0
3/19/2016	0
3/20/2016	0
3/21/2016	0.5
3/22/2016	0
3/23/2016	0
3/24/2016	0
3/25/2016	0
3/26/2016	20
3/27/2016	0
3/28/2016	8.2
3/29/2016	0
3/30/2016	16.7
3/31/2016	0
4/1/2016	6.2
4/2/2016	24.5
4/3/2016	10
4/4/2016	9.2
4/5/2016	7.5
4/6/2016	0
4/7/2016	0
4/8/2016	0
4/9/2016	0
4/10/2016	13
4/11/2016	35
4/12/2016	42
4/13/2016	13
4/14/2016	0
4/15/2016	0
4/16/2016	6
4/17/2016	0
4/18/2016	0
4/19/2016	0
4/20/2016	0
4/21/2016	0
4/22/2016	0
4/23/2016	2
4/24/2016	32
4/25/2016	0
4/26/2016	10
4/27/2016	31
4/28/2016	35.7
4/29/2016	5.8
4/30/2016	4
5/1/2016	0
5/2/2016	0
5/3/2016	3.5
5/4/2016	0
5/5/2016	0
5/6/2016	8.2
5/7/2016	5.2
5/8/2016	7.3
5/9/2016	46
5/10/2016	15.7
5/11/2016	0
5/12/2016	0
5/13/2016	0
5/14/2016	0
5/15/2016	0
5/16/2016	0
5/17/2016	0
5/18/2016	0
5/19/2016	0
5/20/2016	0
5/21/2016	3.2
5/22/2016	0
5/23/2016	0
5/24/2016	0
5/25/2016	0
5/26/2016	2.1
5/27/2016	0
5/28/2016	8
5/29/2016	5.2
5/30/2016	8.2
5/31/2016	11.5
6/1/2016	2
6/2/2016	0
6/3/2016	5.3
6/4/2016	0
6/5/2016	0
6/6/2016	13.7
6/7/2016	8
6/8/2016	0
6/9/2016	0
6/10/2016	0
6/11/2016	0
6/12/2016	0
6/13/2016	0
6/14/2016	0
6/15/2016	0
6/16/2016	0
6/17/2016	0
6/18/2016	3.1
6/19/2016	0
6/20/2016	0
6/21/2016	0
6/22/2016	0
6/23/2016	0
6/24/2016	2.2
6/25/2016	0
6/26/2016	0
6/27/2016	0
6/28/2016	0
6/29/2016	0
6/30/2016	0
7/1/2016	0
7/2/2016	0
7/3/2016	0
7/4/2016	22
7/5/2016	10
7/6/2016	0
7/7/2016	0
7/8/2016	0
7/9/2016	0
7/10/2016	0
7/11/2016	0
7/12/2016	0
7/13/2016	0
7/14/2016	0
7/15/2016	0
7/16/2016	2.4
7/17/2016	0
7/18/2016	0
7/19/2016	2.1
7/20/2016	2
7/21/2016	0
7/22/2016	0
7/23/2016	0
7/24/2016	15.4
7/25/2016	0
7/26/2016	0
7/27/2016	0
7/28/2016	0
7/29/2016	0
7/30/2016	8.2
7/31/2016	0
8/1/2016	0
8/2/2016	0
8/3/2016	0
8/4/2016	0
8/5/2016	0
8/6/2016	0
8/7/2016	0
8/8/2016	0
8/9/2016	0
8/10/2016	0
8/11/2016	0
8/12/2016	0
8/13/2016	0
8/14/2016	0
8/15/2016	0
8/16/2016	0
8/17/2016	0
8/18/2016	0
8/19/2016	0
8/20/2016	0
8/21/2016	0
8/22/2016	0
8/23/2016	0
8/24/2016	0
8/25/2016	0
8/26/2016	0
8/27/2016	0
8/28/2016	0
8/29/2016	0
8/30/2016	0
8/31/2016	0
9/1/2016	0
9/2/2016	0
9/3/2016	0
9/4/2016	2.1
9/5/2016	0
9/6/2016	8.2
9/7/2016	0
9/8/2016	0
9/9/2016	0
9/10/2016	0
9/11/2016	0
9/12/2016	0
9/13/2016	26.4
9/14/2016	2.1
9/15/2016	13.6
9/16/2016	0
9/17/2016	0
9/18/2016	0
9/19/2016	0
9/20/2016	0
9/21/2016	0
9/22/2016	0
9/23/2016	0
9/24/2016	0
9/25/2016	0
9/26/2016	0
9/27/2016	0
9/28/2016	0
9/29/2016	0
9/30/2016	12.5
10/1/2016	35
10/2/2016	0
10/3/2016	5.8
10/4/2016	0
10/5/2016	2.1
10/6/2016	13
10/7/2016	8.3
10/8/2016	16
10/9/2016	7
10/10/2016	3.5
10/11/2016	13.7
10/12/2016	0
10/13/2016	8
10/14/2016	0
10/15/2016	19.6
10/16/2016	0
10/17/2016	2.8
10/18/2016	8.1
10/19/2016	0
10/20/2016	0
10/21/2016	22
10/22/2016	5.3
10/23/2016	0
10/24/2016	21
10/25/2016	5.2
10/26/2016	2
10/27/2016	7.1
10/28/2016	0
10/29/2016	0
10/30/2016	0
10/31/2016	17.5
11/1/2016	7.2
11/2/2016	3.5
11/3/2016	1.2
11/4/2016	0
11/5/2016	1.2
11/6/2016	9.3
11/7/2016	0
11/8/2016	0
11/9/2016	15.7
11/10/2016	19.7
11/11/2016	1.5
11/12/2016	24.5
11/13/2016	0
11/14/2016	14.5
11/15/2016	6.5
11/16/2016	0
11/17/2016	0
11/18/2016	21
11/19/2016	9
11/20/2016	0
11/21/2016	0
11/22/2016	0
11/23/2016	1.5
11/24/2016	0
11/25/2016	7.5
11/26/2016	9.2
11/27/2016	16.7
11/28/2016	4
11/29/2016	0
11/30/2016	0
12/1/2016	0
12/2/2016	14.3
12/3/2016	4.2
12/4/2016	7.3
12/5/2016	11
12/6/2016	3.2
12/7/2016	5.5
12/8/2016	2
12/9/2016	0
12/10/2016	0
12/11/2016	1.2
12/12/2016	0
12/13/2016	2.1
12/14/2016	0
12/15/2016	0
12/16/2016	18
12/17/2016	7.2
12/18/2016	0
12/19/2016	1
12/20/2016	4.5
12/21/2016	57.8
12/22/2016	4
12/23/2016	2.1
12/24/2016	1.2
12/25/2016	0
12/26/2016	0
12/27/2016	0
12/28/2016	0
12/29/2016	0
12/30/2016	0
12/31/2016	21
1/1/2017	0
1/2/2017	0
1/3/2017	0
1/4/2017	0
1/5/2017	4.2
1/6/2017	0
1/7/2017	0
1/8/2017	35.5
1/9/2017	21
1/10/2017	1.2
1/11/2017	16
1/12/2017	0
1/13/2017	5.2
1/14/2017	6.5
1/15/2017	30.2
1/16/2017	0
1/17/2017	35
1/18/2017	13.4
1/19/2017	0
1/20/2017	40.3
1/21/2017	4
1/22/2017	0
1/23/2017	0
1/24/2017	0
1/25/2017	0
1/26/2017	0
1/27/2017	0
1/28/2017	0
1/29/2017	0
1/30/2017	0
1/31/2017	0
2/1/2017	0
2/2/2017	0
2/3/2017	0
2/4/2017	0
2/5/2017	0
2/6/2017	0
2/7/2017	0
2/8/2017	0
2/9/2017	0
2/10/2017	10
2/11/2017	16.2
2/12/2017	13.5
2/13/2017	6
2/14/2017	0
2/15/2017	0
2/16/2017	6
2/17/2017	3.2
2/18/2017	0
2/19/2017	8.3
2/20/2017	2.8
2/21/2017	10.2
2/22/2017	0
2/23/2017	0
2/24/2017	4.2
2/25/2017	6.3
2/26/2017	10.2
2/27/2017	0
2/28/2017	14.5
3/1/2017	12
3/2/2017	3.5
3/3/2017	0
3/4/2017	0
3/5/2017	0
3/6/2017	0
3/7/2017	1.2
3/8/2017	36
3/9/2017	25.2
3/10/2017	12
3/11/2017	10.2
3/12/2017	6.4
3/13/2017	9.2
3/14/2017	10.8
3/15/2017	0
3/16/2017	10.1
3/17/2017	5
3/18/2017	9.5
3/19/2017	3.2
3/20/2017	17.3
3/21/2017	5.1
3/22/2017	0
3/23/2017	30.2
3/24/2017	5.7
3/25/2017	17.2
3/26/2017	18
3/27/2017	12.5
3/28/2017	0
3/29/2017	6.7
3/30/2017	21.3
3/31/2017	14.7
4/1/2017	0
4/2/2017	0
4/3/2017	0
4/4/2017	0
4/5/2017	0
4/6/2017	0
4/7/2017	0
4/8/2017	3.2
4/9/2017	28
4/10/2017	3.5
4/11/2017	4.1
4/12/2017	0
4/13/2017	0
4/14/2017	5
4/15/2017	0
4/16/2017	0
4/17/2017	0
4/18/2017	1.2
4/19/2017	5.3
4/20/2017	22
4/21/2017	0
4/22/2017	9.2
4/23/2017	0
4/24/2017	1
4/25/2017	7
4/26/2017	19.2
4/27/2017	0
4/28/2017	0
4/29/2017	0
4/30/2017	0
5/1/2017	0
5/2/2017	0
5/3/2017	9.2
5/4/2017	38
5/5/2017	34
5/6/2017	5.2
5/7/2017	6.2
5/8/2017	12.3
5/9/2017	43
5/10/2017	26
5/11/2017	5.7
5/12/2017	25.7
5/13/2017	6.2
5/14/2017	7
5/15/2017	12.3
5/16/2017	0
5/17/2017	0
5/18/2017	2.1
5/19/2017	0
5/20/2017	0
5/21/2017	3.1
5/22/2017	0
5/23/2017	0
5/24/2017	0
5/25/2017	0
5/26/2017	0
5/27/2017	0
5/28/2017	0
5/29/2017	0
5/30/2017	0
5/31/2017	2.1
6/1/2017	0
6/2/2017	0
6/3/2017	0
6/4/2017	0
6/5/2017	0
6/6/2017	0
6/7/2017	22
6/8/2017	3.2
6/9/2017	2.1
6/10/2017	8.7
6/11/2017	5
6/12/2017	12
6/13/2017	8
6/14/2017	0
6/15/2017	0
6/16/2017	0
6/17/2017	0
6/18/2017	0
6/19/2017	5.8
6/20/2017	6.1
6/21/2017	0
6/22/2017	0
6/23/2017	0
6/24/2017	0
6/25/2017	0
6/26/2017	0
6/27/2017	21
6/28/2017	2.1
6/29/2017	0
6/30/2017	0
7/1/2017	0
7/2/2017	0
7/3/2017	0
7/4/2017	0
7/5/2017	0
7/6/2017	0
7/7/2017	0
7/8/2017	1.2
7/9/2017	0
7/10/2017	0
7/11/2017	0
7/12/2017	0
7/13/2017	0
7/14/2017	0
7/15/2017	7.5
7/16/2017	0
7/17/2017	0
7/18/2017	0
7/19/2017	0
7/20/2017	0
7/21/2017	0
7/22/2017	0
7/23/2017	0
7/24/2017	0
7/25/2017	0
7/26/2017	0
7/27/2017	0
7/28/2017	0
7/29/2017	0
7/30/2017	2.3
7/31/2017	0
8/1/2017	0
8/2/2017	0
8/3/2017	0
8/4/2017	0
8/5/2017	0
8/6/2017	0
8/7/2017	0
8/8/2017	0
8/9/2017	0
8/10/2017	0
8/11/2017	2.3
8/12/2017	0
8/13/2017	0
8/14/2017	0
8/15/2017	0
8/16/2017	0
8/17/2017	0
8/18/2017	8.2
8/19/2017	13.5
8/20/2017	0
8/21/2017	0
8/22/2017	0
8/23/2017	0
8/24/2017	0
8/25/2017	0
8/26/2017	8.1
8/27/2017	8.7
8/28/2017	2.1
8/29/2017	0
8/30/2017	0
8/31/2017	0
9/1/2017	0
9/2/2017	0
9/3/2017	0
9/4/2017	0
9/5/2017	0
9/6/2017	0
9/7/2017	0
9/8/2017	0
9/9/2017	0
9/10/2017	0
9/11/2017	0
9/12/2017	0
9/13/2017	0
9/14/2017	0
9/15/2017	0
9/16/2017	0
9/17/2017	0
9/18/2017	0
9/19/2017	0
9/20/2017	0
9/21/2017	0
9/22/2017	0
9/23/2017	0
9/24/2017	0
9/25/2017	0
9/26/2017	0
9/27/2017	1.5
9/28/2017	1.2
9/29/2017	2.4
9/30/2017	0
10/1/2017	0
10/2/2017	0
10/3/2017	9.8
10/4/2017	18.5
10/5/2017	0
10/6/2017	0
10/7/2017	0
10/8/2017	1.2
10/9/2017	0
10/10/2017	0
10/11/2017	8.2
10/12/2017	0
10/13/2017	0
10/14/2017	0
10/15/2017	0
10/16/2017	0
10/17/2017	0
10/18/2017	0
10/19/2017	0
10/20/2017	0
10/21/2017	0
10/22/2017	0
10/23/2017	5.6
10/24/2017	0
10/25/2017	0
10/26/2017	0
10/27/2017	15.1
10/28/2017	8.7
10/29/2017	1
10/30/2017	12.5
10/31/2017	10.1
11/1/2017	8
11/2/2017	6.2
11/3/2017	38
11/4/2017	13.5
11/5/2017	13.1
11/6/2017	0
11/7/2017	13.3
11/8/2017	3.2
11/9/2017	27.2
11/10/2017	12.5
11/11/2017	0
11/12/2017	0
11/13/2017	26.1
11/14/2017	9
11/15/2017	9.2
11/16/2017	7.4
11/17/2017	7.7
11/18/2017	0
11/19/2017	13.5
11/20/2017	8.9
11/21/2017	0
11/22/2017	0
11/23/2017	7.3
11/24/2017	4.2
11/25/2017	0
11/26/2017	0
11/27/2017	0
11/28/2017	0
11/29/2017	0
11/30/2017	27.3
12/1/2017	49
12/2/2017	8.4
12/3/2017	0
12/4/2017	0
12/5/2017	0
12/6/2017	0
12/7/2017	0
12/8/2017	0
12/9/2017	2.8
12/10/2017	7.9
12/11/2017	49.5
12/12/2017	0
12/13/2017	0
12/14/2017	0
12/15/2017	0
12/16/2017	0
12/17/2017	0
12/18/2017	0
12/19/2017	0
12/20/2017	0
12/21/2017	2.1
12/22/2017	0
12/23/2017	8.6
12/24/2017	3.2
12/25/2017	43.1
12/26/2017	19.4
12/27/2017	4
12/28/2017	6.5
12/29/2017	3.5
12/30/2017	12.2
12/31/2017	6.1
1/1/2018	13.1
1/2/2018	11.2
1/3/2018	4.1
1/4/2018	5.1
1/5/2018	0
1/6/2018	2.1
1/7/2018	13.5
1/8/2018	18.7
1/9/2018	12.5
1/10/2018	0
1/11/2018	3.2
1/12/2018	1
1/13/2018	16.5
1/14/2018	15.5
1/15/2018	16.4
1/16/2018	21
1/17/2018	12
1/18/2018	0
1/19/2018	0
1/20/2018	0
1/21/2018	0
1/22/2018	0
1/23/2018	0
1/24/2018	0
1/25/2018	0
1/26/2018	0
1/27/2018	0
1/28/2018	0
1/29/2018	0
1/30/2018	3.2
1/31/2018	0
2/1/2018	0
2/2/2018	3.7
2/3/2018	2
2/4/2018	0
2/5/2018	3.5
2/6/2018	5.5
2/7/2018	6.2
2/8/2018	0
2/9/2018	15
2/10/2018	0
2/11/2018	0
2/12/2018	0
2/13/2018	0
2/14/2018	0
2/15/2018	7.4
2/16/2018	0
2/17/2018	0
2/18/2018	21.5
2/19/2018	5.2
2/20/2018	15
2/21/2018	39.5
2/22/2018	7.5
2/23/2018	8.7
2/24/2018	10.4
2/25/2018	2.5
2/26/2018	0
2/27/2018	7.2
2/28/2018	0
3/1/2018	2.3
3/2/2018	6.5
3/3/2018	0
3/4/2018	1.3
3/5/2018	3.1
3/6/2018	0
3/7/2018	0
3/8/2018	0
3/9/2018	0
3/10/2018	0
3/11/2018	0
3/12/2018	0
3/13/2018	0
3/14/2018	0
3/15/2018	0
3/16/2018	0
3/17/2018	0
3/18/2018	0
3/19/2018	28
3/20/2018	1.1
3/21/2018	0
3/22/2018	0
3/23/2018	17.3
3/24/2018	0
3/25/2018	2.3
3/26/2018	0.5
3/27/2018	0
3/28/2018	4.5
3/29/2018	15
3/30/2018	13.8
3/31/2018	13
4/1/2018	9
4/2/2018	11
4/3/2018	18.5
4/4/2018	21
4/5/2018	5.4
4/6/2018	38.6
4/7/2018	6.3
4/8/2018	0
4/9/2018	7.3
4/10/2018	8.3
4/11/2018	10.3
4/12/2018	5.4
4/13/2018	35
4/14/2018	0
4/15/2018	0
4/16/2018	5.7
4/17/2018	0
4/18/2018	0
4/19/2018	0
4/20/2018	0
4/21/2018	4
4/22/2018	3.1
4/23/2018	4.5
4/24/2018	2.1
4/25/2018	14
4/26/2018	1.3
4/27/2018	0
4/28/2018	5.6
4/29/2018	8.2
4/30/2018	0
5/1/2018	3
5/2/2018	0
5/3/2018	0
5/4/2018	0
5/5/2018	8.5
5/6/2018	45.2
5/7/2018	12
5/8/2018	24
5/9/2018	34.2
5/10/2018	0
5/11/2018	20
5/12/2018	23.9
5/13/2018	17.8
5/14/2018	3
5/15/2018	0
5/16/2018	1
5/17/2018	0
5/18/2018	12.3
5/19/2018	0
5/20/2018	3.4
5/21/2018	1.3
5/22/2018	4
5/23/2018	2.3
5/24/2018	0
5/25/2018	3
5/26/2018	3.4
5/27/2018	19
5/28/2018	0
5/29/2018	5
5/30/2018	25
5/31/2018	0
6/1/2018	0
6/2/2018	5.4
6/3/2018	2.5
6/4/2018	0
6/5/2018	27.2
6/6/2018	0
6/7/2018	0
6/8/2018	3
6/9/2018	0.9
6/10/2018	13
6/11/2018	2
6/12/2018	0
6/13/2018	0
6/14/2018	0
6/15/2018	0
6/16/2018	0
6/17/2018	0
6/18/2018	0
6/19/2018	3.5
6/20/2018	0
6/21/2018	0
6/22/2018	0
6/23/2018	3
6/24/2018	0
6/25/2018	0
6/26/2018	0
6/27/2018	0
6/28/2018	0
6/29/2018	3.5
6/30/2018	1.3
7/1/2018	0
7/2/2018	0
7/3/2018	0
7/4/2018	0
7/5/2018	0
7/6/2018	0
7/7/2018	0
7/8/2018	0
7/9/2018	0
7/10/2018	0
7/11/2018	0
7/12/2018	0
7/13/2018	0
7/14/2018	0
7/15/2018	0
7/16/2018	0
7/17/2018	0
7/18/2018	0
7/19/2018	0
7/20/2018	0
7/21/2018	0
7/22/2018	0
7/23/2018	3
7/24/2018	0
7/25/2018	0
7/26/2018	0
7/27/2018	0
7/28/2018	0
7/29/2018	0
7/30/2018	23
7/31/2018	28
8/1/2018	0
8/2/2018	0
8/3/2018	0
8/4/2018	10
8/5/2018	0
8/6/2018	0
8/7/2018	0
8/8/2018	0
8/9/2018	0
8/10/2018	0
8/11/2018	0
8/12/2018	0
8/13/2018	0
8/14/2018	0
8/15/2018	0
8/16/2018	0
8/17/2018	0
8/18/2018	0
8/19/2018	0
8/20/2018	0
8/21/2018	0
8/22/2018	0
8/23/2018	0
8/24/2018	0
8/25/2018	0
8/26/2018	0
8/27/2018	0
8/28/2018	0
8/29/2018	0
8/30/2018	0
8/31/2018	0
9/1/2018	0
9/2/2018	0
9/3/2018	0
9/4/2018	0
9/5/2018	0
9/6/2018	0
9/7/2018	0
9/8/2018	0
9/9/2018	0
9/10/2018	0
9/11/2018	0
9/12/2018	0
9/13/2018	13.2
9/14/2018	19.5
9/15/2018	11
9/16/2018	0
9/17/2018	0
9/18/2018	0
9/19/2018	0
9/20/2018	0
9/21/2018	0
9/22/2018	0
9/23/2018	0
9/24/2018	0
9/25/2018	0
9/26/2018	0
9/27/2018	0
9/28/2018	0
9/29/2018	0
9/30/2018	0
10/1/2018	0
10/2/2018	8.4
10/3/2018	10.5
10/4/2018	3
10/5/2018	13
10/6/2018	12
10/7/2018	4
10/8/2018	4.2
10/9/2018	47.2
10/10/2018	6.2
10/11/2018	0
10/12/2018	0.9
10/13/2018	0
10/14/2018	0
10/15/2018	5.7
10/16/2018	1.2
10/17/2018	3.5
10/18/2018	8.2
10/19/2018	6.5
10/20/2018	4
10/21/2018	16.2
10/22/2018	15.7
10/23/2018	0
10/24/2018	19.5
10/25/2018	3.2
10/26/2018	15
10/27/2018	0
10/28/2018	0
10/29/2018	2
10/30/2018	5.1
10/31/2018	0
11/1/2018	0
11/2/2018	15.3
11/3/2018	4.5
11/4/2018	14
11/5/2018	5.4
11/6/2018	4.1
11/7/2018	0
11/8/2018	8.5
11/9/2018	20.4
11/10/2018	2.7
11/11/2018	0.4
11/12/2018	0
11/13/2018	1.5
11/14/2018	11
11/15/2018	2.3
11/16/2018	0
11/17/2018	19
11/18/2018	16.2
11/19/2018	5.1
11/20/2018	12.5
11/21/2018	14.2
11/22/2018	1.2
11/23/2018	0
11/24/2018	13
11/25/2018	11
11/26/2018	28
11/27/2018	14.2
11/28/2018	5.5
11/29/2018	13.5
11/30/2018	22
12/1/2018	19.4
12/2/2018	2.5
12/3/2018	3
12/4/2018	2.8
12/5/2018	11
12/6/2018	9.5
12/7/2018	0
12/8/2018	0
12/9/2018	0
12/10/2018	0
12/11/2018	2
12/12/2018	0
12/13/2018	4.5
12/14/2018	21
12/15/2018	0
12/16/2018	0
12/17/2018	0
12/18/2018	0
12/19/2018	0
12/20/2018	0
12/21/2018	0
12/22/2018	0
12/23/2018	0
12/24/2018	0
12/25/2018	0
12/26/2018	0
12/27/2018	0
12/28/2018	0
12/29/2018	0
12/30/2018	0
12/31/2018	0
1/1/2019	0
1/2/2019	0
1/3/2019	0
1/4/2019	0
1/5/2019	10
1/6/2019	6.2
1/7/2019	14.5
1/8/2019	19
1/9/2019	17.9
1/10/2019	12.5
1/11/2019	9.4
1/12/2019	13.5
1/13/2019	14
